1,
nm,A
640,2.1831
639,2.1871
638,2.1881
637,2.1876
636,2.1948
635,2.1977
634,2.1956
633,2.1881
632,2.1859
631,2.1947
630,2.1919
629,2.1908
628,2.1838
627,2.1901
626,2.1763
625,2.161
624,2.1678
623,2.1655
622,2.1613
621,2.152
620,2.149
619,2.1432
618,2.1395
617,2.1353
616,2.1321
615,2.119
614,2.1109
613,2.1085
612,2.089
611,2.0804
610,2.073
609,2.0567
608,2.0463
607,2.0393
606,2.0308
605,2.0221
604,2.0054
603,1.9915
602,1.9796
601,1.9686
600,1.9612
599,1.9438
598,1.9272
597,1.9104
596,1.8961
595,1.882
594,1.8681
593,1.8556
592,1.8457
591,1.8269
590,1.8103
589,1.7971
588,1.7885
587,1.7737
586,1.7555
585,1.7402
584,1.7313
583,1.7176
582,1.6985
581,1.6859
580,1.6684
579,1.6526
578,1.639
577,1.6244
576,1.6106
575,1.5897
574,1.5786
573,1.5658
572,1.5489
571,1.5351
570,1.5228
569,1.5088
568,1.4929
567,1.4797
566,1.4608
565,1.4444
564,1.4303
563,1.4174
562,1.4021
561,1.3878
560,1.3721
559,1.3621
558,1.348
557,1.33
556,1.3171
555,1.303
554,1.2901
553,1.2776
552,1.2589
551,1.2444
550,1.2314
549,1.2196
548,1.2041
547,1.1944
546,1.181
545,1.1656
544,1.1541
543,1.142
542,1.1256
541,1.115
540,1.1022
539,1.09
538,1.077
537,1.0649
536,1.0532
535,1.0424
534,1.0304
533,1.018
532,1.008
531,0.9985
530,0.9861
529,0.9752
528,0.9638
527,0.9541
526,0.944
525,0.9347
524,0.9245
523,0.9152
522,0.9056
521,0.8952
520,0.8838
519,0.8765
518,0.8673
517,0.8595
516,0.852
515,0.8427
514,0.8342
513,0.8276
512,0.818
511,0.8096
510,0.8026
509,0.7938
508,0.7876
507,0.7789
506,0.7726
505,0.7657
504,0.7597
503,0.7542
502,0.7458
501,0.7391
500,0.7334
499,0.7263
498,0.7203
497,0.7142
496,0.7086
495,0.7017
494,0.6982
493,0.6908
492,0.6851
491,0.6815
490,0.6708
489,0.6704
488,0.6624
487,0.6572
486,0.6521
485,0.6511
484,0.6437
483,0.6409
482,0.6359
481,0.6331
480,0.627
479,0.6235
478,0.6198
477,0.6159
476,0.6116
475,0.6095
474,0.6046
473,0.6039
472,0.602
471,0.5982
470,0.5973
469,0.5937
468,0.5951
467,0.5921
466,0.5911
465,0.5913
464,0.593
463,0.5928
462,0.5928
461,0.5946
460,0.5988
459,0.5994
458,0.6031
457,0.6072
456,0.6123
455,0.6183
454,0.6259
453,0.6334
452,0.6416
451,0.6526
450,0.6638
449,0.6769
448,0.6911
447,0.7092
446,0.7239
445,0.7408
444,0.7631
443,0.7852
442,0.8112
441,0.8375
440,0.8631
439,0.8918
438,0.9224
437,0.9516
436,0.9802
435,1.0088
434,1.041
433,1.0732
432,1.1033
431,1.1362
430,1.1668
429,1.1939
428,1.2235
427,1.2508
426,1.2735
425,1.295
424,1.3133
423,1.3332
422,1.3543
421,1.3693
420,1.3861
419,1.4041
418,1.4214
417,1.4268
416,1.4396
415,1.4502
414,1.4586
413,1.4679
412,1.4778
411,1.4814
410,1.4842
409,1.4808
408,1.4816
407,1.486
406,1.4819
405,1.4812
404,1.4816
403,1.4759
402,1.4672
401,1.4587
400,1.4503
399,1.442
398,1.4292
397,1.4194
396,1.4052
395,1.3874
394,1.3712
393,1.3552
392,1.3429
391,1.3251
390,1.3059
389,1.2886
388,1.2702
387,1.2505
386,1.2327
385,1.2119
384,1.1922
383,1.1718
382,1.1504
381,1.1318
380,1.1115
379,1.0878
378,1.0626
377,1.0406
376,1.0279
375,1.0054
374,0.9817
373,0.9654
372,0.9533
371,0.9305
370,0.9042
369,0.8905
368,0.8745
367,0.8573
366,0.8421
365,0.8294
364,0.8137
363,0.7968
362,0.7826
361,0.7702
360,0.7585
359,0.7465
358,0.7347
357,0.7235
356,0.7092
355,0.7016
354,0.6929
353,0.6842
352,0.678
351,0.6738
350,0.6712
349,0.667
348,0.6653
347,0.6612
346,0.6588
345,0.6577
344,0.6574
343,0.6571
342,0.6552
341,0.6567
340,0.6585
339,0.6597
338,0.6622
337,0.6623
336,0.6656
335,0.6712
334,0.6782
333,0.6857
332,0.6922
331,0.6953
330,0.7023
329,0.7125
328,0.7178
327,0.7278
326,0.7379
325,0.7433
324,0.7467
323,0.7541
322,0.761
321,0.7674
320,0.7706
319,0.7756
318,0.7816
317,0.7857
316,0.7894
315,0.7926
314,0.7956
313,0.7983
312,0.8002
311,0.8016
310,0.8025
309,0.8027
308,0.8025
307,0.8021
306,0.8011
305,0.8
304,0.7987
303,0.7973
302,0.7961
301,0.7948
300,0.7939
299,0.7934
298,0.7931
297,0.794
296,0.7958
295,0.7984
294,0.802
293,0.8066
292,0.813
291,0.8208
290,0.8295
289,0.8394
288,0.8503
287,0.8616
286,0.8733
285,0.8845
284,0.8954
283,0.9057
282,0.9146
281,0.9227
280,0.9294
279,0.9349
278,0.9396
277,0.9433
276,0.9462
275,0.9488
274,0.9509
273,0.9526
272,0.9545
271,0.9563
270,0.9583
269,0.96
268,0.9631
267,0.9663
266,0.9696
265,0.9738
264,0.9788
263,0.9846
262,0.9915
261,0.9997
260,1.0094
259,1.0205
258,1.0334
257,1.0474
256,1.0626
255,1.0787
254,1.0957
253,1.1142
252,1.133
251,1.1518
250,1.1698
