nm,baseline,100,90,80,70,60,50,40,30,20,0
857,0.042,0.046,0.045,0.05,0.05,0.045,0.048,0.047,0.044,0.045,0.044
858,0.04,0.045,0.046,0.052,0.052,0.046,0.045,0.046,0.045,0.044,0.044
859,0.04,0.045,0.043,0.05,0.05,0.044,0.044,0.045,0.045,0.044,0.043
860,0.04,0.044,0.043,0.05,0.05,0.043,0.045,0.045,0.043,0.044,0.043
861,0.043,0.045,0.044,0.05,0.052,0.046,0.046,0.046,0.045,0.044,0.043
862,0.041,0.046,0.044,0.051,0.052,0.044,0.045,0.046,0.045,0.044,0.042
863,0.042,0.045,0.045,0.051,0.052,0.044,0.047,0.046,0.044,0.045,0.044
864,0.041,0.044,0.045,0.051,0.052,0.045,0.045,0.046,0.045,0.045,0.045
865,0.041,0.044,0.044,0.05,0.05,0.044,0.044,0.046,0.044,0.044,0.044
866,0.041,0.045,0.043,0.049,0.051,0.043,0.046,0.044,0.044,0.045,0.041
867,0.041,0.045,0.045,0.05,0.051,0.044,0.045,0.045,0.044,0.042,0.044
868,0.04,0.045,0.044,0.05,0.051,0.045,0.044,0.045,0.043,0.043,0.043
869,0.041,0.045,0.045,0.051,0.051,0.045,0.045,0.046,0.044,0.044,0.043
870,0.041,0.046,0.043,0.052,0.051,0.044,0.046,0.046,0.045,0.044,0.043
871,0.042,0.045,0.044,0.049,0.05,0.046,0.044,0.045,0.044,0.044,0.043
872,0.043,0.046,0.045,0.051,0.051,0.046,0.047,0.047,0.045,0.044,0.045
873,0.042,0.045,0.044,0.051,0.051,0.045,0.046,0.046,0.045,0.044,0.044
874,0.042,0.045,0.045,0.05,0.051,0.045,0.046,0.047,0.044,0.044,0.044
875,0.041,0.045,0.045,0.05,0.052,0.045,0.045,0.046,0.045,0.043,0.043
876,0.041,0.044,0.044,0.049,0.051,0.045,0.044,0.045,0.044,0.043,0.042
877,0.04,0.045,0.043,0.05,0.05,0.044,0.045,0.045,0.044,0.042,0.042
878,0.041,0.045,0.043,0.05,0.05,0.045,0.045,0.045,0.044,0.044,0.043
879,0.041,0.045,0.044,0.05,0.051,0.044,0.045,0.046,0.045,0.044,0.043
880,0.041,0.045,0.044,0.05,0.051,0.045,0.045,0.046,0.045,0.044,0.043
881,0.041,0.045,0.044,0.05,0.05,0.044,0.045,0.045,0.044,0.043,0.043
882,0.041,0.045,0.044,0.05,0.051,0.045,0.045,0.046,0.044,0.044,0.043
883,0.041,0.045,0.044,0.05,0.05,0.044,0.045,0.046,0.044,0.044,0.043
884,0.041,0.045,0.044,0.05,0.05,0.044,0.045,0.046,0.044,0.044,0.043
885,0.041,0.045,0.044,0.05,0.051,0.045,0.045,0.046,0.045,0.044,0.043
886,0.041,0.044,0.044,0.05,0.051,0.044,0.045,0.046,0.044,0.044,0.043
887,0.041,0.045,0.044,0.05,0.051,0.045,0.045,0.046,0.044,0.044,0.043
888,0.042,0.046,0.044,0.05,0.05,0.045,0.046,0.046,0.044,0.044,0.044
889,0.042,0.044,0.044,0.05,0.051,0.044,0.045,0.046,0.044,0.044,0.044
890,0.042,0.045,0.044,0.05,0.05,0.044,0.045,0.045,0.045,0.044,0.043
891,0.042,0.045,0.043,0.05,0.051,0.045,0.045,0.047,0.044,0.044,0.043
892,0.041,0.044,0.044,0.049,0.05,0.044,0.044,0.045,0.044,0.044,0.043
893,0.042,0.046,0.044,0.05,0.05,0.045,0.045,0.046,0.045,0.044,0.044
894,0.041,0.045,0.044,0.05,0.051,0.044,0.045,0.046,0.045,0.044,0.043
895,0.041,0.045,0.043,0.05,0.05,0.045,0.044,0.045,0.044,0.044,0.043
896,0.041,0.044,0.043,0.05,0.05,0.044,0.045,0.045,0.044,0.044,0.043
897,0.041,0.046,0.044,0.05,0.05,0.044,0.045,0.046,0.044,0.043,0.043
898,0.041,0.045,0.043,0.049,0.05,0.044,0.045,0.045,0.044,0.044,0.043
899,0.041,0.045,0.044,0.05,0.051,0.045,0.046,0.046,0.045,0.044,0.043
900,0.042,0.046,0.044,0.051,0.05,0.046,0.046,0.046,0.045,0.044,0.044
901,0.042,0.046,0.044,0.049,0.051,0.044,0.045,0.046,0.045,0.043,0.044
902,0.041,0.044,0.043,0.049,0.05,0.044,0.044,0.045,0.043,0.043,0.043
903,0.041,0.045,0.043,0.05,0.05,0.044,0.044,0.046,0.044,0.044,0.043
904,0.041,0.044,0.043,0.05,0.05,0.045,0.045,0.045,0.044,0.044,0.043
905,0.041,0.045,0.043,0.049,0.05,0.044,0.044,0.046,0.044,0.043,0.043
906,0.042,0.045,0.043,0.049,0.05,0.044,0.044,0.046,0.044,0.044,0.044
907,0.041,0.045,0.044,0.05,0.05,0.045,0.044,0.045,0.044,0.043,0.043
908,0.041,0.045,0.044,0.049,0.05,0.044,0.045,0.045,0.044,0.042,0.043
909,0.041,0.045,0.043,0.049,0.05,0.044,0.045,0.046,0.044,0.043,0.044
910,0.04,0.045,0.043,0.049,0.049,0.045,0.043,0.046,0.043,0.043,0.043
911,0.041,0.044,0.043,0.05,0.049,0.043,0.045,0.046,0.044,0.043,0.043
912,0.041,0.045,0.043,0.05,0.049,0.044,0.045,0.046,0.044,0.043,0.043
913,0.041,0.045,0.043,0.049,0.05,0.044,0.044,0.045,0.044,0.044,0.044
914,0.04,0.044,0.044,0.049,0.049,0.044,0.045,0.045,0.044,0.044,0.043
915,0.041,0.044,0.043,0.049,0.049,0.044,0.044,0.045,0.044,0.043,0.043
916,0.04,0.044,0.043,0.049,0.05,0.044,0.044,0.045,0.044,0.043,0.043
917,0.041,0.044,0.043,0.049,0.05,0.044,0.045,0.046,0.044,0.044,0.043
918,0.041,0.045,0.044,0.049,0.05,0.044,0.045,0.045,0.044,0.044,0.044
919,0.042,0.045,0.043,0.05,0.05,0.045,0.046,0.045,0.045,0.044,0.044
920,0.041,0.044,0.043,0.049,0.049,0.044,0.044,0.045,0.044,0.044,0.043
921,0.039,0.044,0.043,0.048,0.048,0.043,0.044,0.044,0.043,0.043,0.043
922,0.041,0.045,0.043,0.051,0.05,0.045,0.046,0.045,0.044,0.043,0.044
923,0.042,0.045,0.044,0.051,0.05,0.045,0.045,0.047,0.045,0.045,0.045
924,0.041,0.046,0.043,0.05,0.051,0.045,0.046,0.045,0.044,0.043,0.044
925,0.042,0.046,0.044,0.049,0.051,0.045,0.047,0.046,0.045,0.046,0.045
926,0.043,0.045,0.044,0.049,0.051,0.043,0.044,0.047,0.044,0.044,0.045
927,0.042,0.045,0.044,0.049,0.051,0.044,0.044,0.046,0.044,0.046,0.044
928,0.041,0.045,0.042,0.049,0.051,0.043,0.044,0.045,0.044,0.042,0.043
929,0.043,0.046,0.042,0.05,0.05,0.045,0.045,0.046,0.045,0.045,0.045
930,0.041,0.045,0.042,0.049,0.05,0.044,0.045,0.044,0.044,0.044,0.042
931,0.043,0.045,0.044,0.05,0.049,0.044,0.044,0.045,0.043,0.042,0.045
932,0.041,0.044,0.043,0.048,0.049,0.045,0.045,0.047,0.043,0.044,0.044
933,0.043,0.045,0.043,0.048,0.049,0.044,0.044,0.046,0.044,0.042,0.044
934,0.041,0.045,0.043,0.049,0.05,0.043,0.045,0.045,0.043,0.044,0.044
935,0.041,0.044,0.043,0.049,0.049,0.044,0.045,0.045,0.044,0.043,0.044
936,0.041,0.046,0.043,0.049,0.05,0.045,0.045,0.045,0.044,0.045,0.044
937,0.041,0.045,0.043,0.048,0.05,0.044,0.044,0.045,0.044,0.043,0.044
938,0.042,0.044,0.043,0.049,0.049,0.043,0.044,0.045,0.044,0.043,0.044
939,0.041,0.045,0.044,0.048,0.05,0.044,0.045,0.045,0.045,0.043,0.044
940,0.042,0.045,0.043,0.05,0.049,0.045,0.045,0.046,0.044,0.044,0.045
941,0.041,0.045,0.043,0.049,0.051,0.044,0.045,0.045,0.044,0.044,0.044
942,0.042,0.044,0.044,0.05,0.05,0.044,0.045,0.045,0.045,0.045,0.044
943,0.041,0.046,0.043,0.049,0.05,0.045,0.046,0.045,0.044,0.044,0.044
944,0.042,0.043,0.042,0.049,0.049,0.044,0.044,0.044,0.044,0.043,0.044
945,0.041,0.045,0.044,0.048,0.048,0.044,0.045,0.045,0.044,0.044,0.044
946,0.042,0.044,0.044,0.049,0.05,0.044,0.045,0.045,0.044,0.044,0.045
947,0.042,0.044,0.043,0.049,0.05,0.044,0.045,0.046,0.045,0.043,0.044
948,0.041,0.044,0.043,0.049,0.05,0.044,0.044,0.044,0.044,0.043,0.043
949,0.042,0.045,0.043,0.049,0.05,0.043,0.045,0.045,0.044,0.043,0.043
950,0.042,0.045,0.044,0.049,0.049,0.045,0.044,0.045,0.044,0.043,0.043
951,0.041,0.045,0.044,0.049,0.05,0.045,0.044,0.045,0.044,0.044,0.044
952,0.042,0.044,0.043,0.049,0.05,0.044,0.045,0.045,0.044,0.044,0.044
953,0.04,0.044,0.042,0.048,0.049,0.044,0.043,0.046,0.043,0.043,0.043
954,0.042,0.044,0.043,0.049,0.05,0.043,0.044,0.045,0.044,0.044,0.044
955,0.042,0.045,0.043,0.05,0.048,0.043,0.045,0.045,0.045,0.044,0.044
956,0.041,0.046,0.044,0.05,0.05,0.044,0.045,0.046,0.044,0.045,0.043
957,0.041,0.044,0.042,0.049,0.05,0.043,0.045,0.045,0.044,0.043,0.045
958,0.041,0.044,0.043,0.05,0.05,0.045,0.045,0.044,0.043,0.043,0.044
959,0.042,0.045,0.044,0.05,0.052,0.045,0.046,0.045,0.045,0.046,0.046
960,0.041,0.044,0.043,0.048,0.049,0.043,0.045,0.045,0.044,0.043,0.044
961,0.041,0.044,0.042,0.048,0.047,0.043,0.044,0.044,0.043,0.043,0.043
962,0.042,0.045,0.044,0.049,0.051,0.044,0.047,0.045,0.046,0.044,0.045
963,0.042,0.045,0.044,0.049,0.05,0.045,0.045,0.044,0.043,0.043,0.045
964,0.041,0.044,0.042,0.049,0.049,0.043,0.044,0.044,0.042,0.043,0.045
965,0.041,0.044,0.041,0.047,0.048,0.043,0.043,0.045,0.043,0.043,0.044
966,0.04,0.043,0.042,0.048,0.048,0.043,0.042,0.045,0.044,0.041,0.043
967,0.042,0.043,0.041,0.049,0.049,0.043,0.045,0.044,0.044,0.043,0.044
968,0.042,0.046,0.044,0.048,0.05,0.045,0.044,0.046,0.044,0.043,0.045
969,0.041,0.044,0.043,0.05,0.049,0.044,0.045,0.045,0.043,0.044,0.044
970,0.042,0.044,0.043,0.048,0.05,0.046,0.045,0.045,0.045,0.043,0.045
971,0.043,0.046,0.042,0.05,0.05,0.045,0.046,0.047,0.044,0.044,0.045
972,0.041,0.044,0.042,0.049,0.048,0.044,0.046,0.044,0.044,0.043,0.043
973,0.041,0.045,0.044,0.048,0.048,0.046,0.043,0.045,0.044,0.043,0.044
974,0.042,0.045,0.044,0.049,0.049,0.045,0.045,0.045,0.044,0.044,0.045
975,0.042,0.044,0.043,0.048,0.048,0.044,0.045,0.044,0.044,0.043,0.044
976,0.041,0.045,0.044,0.048,0.048,0.045,0.045,0.045,0.044,0.043,0.044
977,0.041,0.045,0.044,0.049,0.049,0.045,0.045,0.045,0.044,0.043,0.044
978,0.042,0.045,0.043,0.049,0.049,0.044,0.045,0.045,0.044,0.044,0.045
979,0.041,0.044,0.042,0.048,0.048,0.043,0.044,0.044,0.043,0.043,0.043
980,0.041,0.045,0.043,0.048,0.049,0.045,0.045,0.045,0.044,0.043,0.045
981,0.042,0.044,0.042,0.047,0.049,0.044,0.044,0.045,0.044,0.043,0.044
982,0.042,0.044,0.043,0.048,0.049,0.044,0.044,0.045,0.044,0.042,0.044
983,0.041,0.044,0.043,0.048,0.048,0.044,0.044,0.046,0.044,0.042,0.044
984,0.043,0.046,0.045,0.051,0.049,0.044,0.046,0.046,0.044,0.044,0.046
985,0.041,0.047,0.044,0.049,0.049,0.045,0.046,0.046,0.045,0.044,0.047
986,0.044,0.045,0.044,0.049,0.049,0.045,0.044,0.046,0.043,0.043,0.046
987,0.04,0.043,0.041,0.048,0.047,0.043,0.043,0.043,0.041,0.043,0.042
988,0.042,0.045,0.044,0.048,0.049,0.044,0.045,0.045,0.043,0.044,0.045
989,0.042,0.045,0.045,0.049,0.049,0.045,0.045,0.046,0.044,0.044,0.045
990,0.041,0.045,0.043,0.048,0.049,0.044,0.045,0.045,0.043,0.042,0.044
991,0.041,0.045,0.042,0.048,0.048,0.044,0.044,0.045,0.044,0.043,0.045
992,0.042,0.044,0.042,0.047,0.048,0.044,0.044,0.045,0.044,0.043,0.044
993,0.041,0.045,0.043,0.049,0.048,0.044,0.045,0.045,0.044,0.043,0.045
994,0.042,0.045,0.043,0.049,0.049,0.044,0.045,0.046,0.044,0.044,0.044
995,0.041,0.044,0.043,0.049,0.049,0.044,0.045,0.046,0.044,0.043,0.044
996,0.041,0.046,0.043,0.048,0.049,0.043,0.045,0.044,0.043,0.043,0.043
997,0.041,0.043,0.045,0.048,0.049,0.044,0.044,0.045,0.044,0.044,0.045
998,0.041,0.044,0.043,0.049,0.048,0.044,0.044,0.045,0.045,0.044,0.044
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11
A,2.999,2.999,2.996,2.927,3,2.924,2.946,2.998,2.998,2.92,2.974
B,?????,?????,?????,?????,?????,?????,?????,?????,?????,?????,?????
C,?????,?????,?????,?????,?????,?????,?????,?????,?????,?????,?????
D,?????,?????,?????,?????,?????,?????,?????,?????,?????,?????,?????
E,?????,?????,?????,?????,?????,?????,?????,?????,?????,?????,?????
F,?????,?????,?????,?????,?????,?????,?????,?????,?????,?????,?????
G,?????,?????,?????,?????,?????,?????,?????,?????,?????,?????,?????
H,?????,?????,?????,?????,?????,?????,?????,?????,?????,?????,?????
