nm	baseline	100	90	80	70	60	50	40	30	20	0
857	0.041	0.046	0.047	0.049	0.048	0.043	0.043	0.043	0.045	0.043	0.044
858	0.042	0.046	0.046	0.05	0.05	0.044	0.043	0.042	0.043	0.043	0.042
859	0.042	0.047	0.048	0.05	0.049	0.043	0.043	0.042	0.042	0.043	0.043
860	0.041	0.047	0.047	0.048	0.049	0.044	0.045	0.043	0.042	0.042	0.043
861	0.041	0.047	0.045	0.048	0.05	0.042	0.043	0.042	0.043	0.044	0.043
862	0.04	0.046	0.046	0.048	0.048	0.042	0.042	0.044	0.043	0.043	0.043
863	0.042	0.046	0.046	0.048	0.049	0.043	0.044	0.044	0.044	0.043	0.044
864	0.041	0.045	0.047	0.049	0.048	0.043	0.043	0.042	0.042	0.043	0.042
865	0.041	0.044	0.045	0.047	0.048	0.042	0.043	0.044	0.041	0.041	0.043
866	0.041	0.046	0.047	0.049	0.051	0.042	0.044	0.042	0.043	0.044	0.045
867	0.041	0.045	0.046	0.048	0.048	0.042	0.043	0.043	0.042	0.043	0.043
868	0.04	0.045	0.046	0.048	0.048	0.041	0.043	0.042	0.042	0.041	0.042
869	0.042	0.045	0.047	0.048	0.049	0.044	0.043	0.043	0.043	0.043	0.044
870	0.042	0.045	0.046	0.049	0.048	0.043	0.042	0.042	0.041	0.042	0.043
871	0.041	0.044	0.046	0.047	0.046	0.042	0.041	0.041	0.041	0.041	0.042
872	0.042	0.045	0.046	0.048	0.049	0.042	0.043	0.042	0.043	0.043	0.043
873	0.042	0.046	0.047	0.049	0.049	0.043	0.043	0.043	0.043	0.042	0.044
874	0.042	0.046	0.047	0.049	0.05	0.044	0.043	0.043	0.043	0.043	0.044
875	0.042	0.045	0.046	0.048	0.048	0.043	0.043	0.042	0.043	0.042	0.044
876	0.04	0.045	0.045	0.048	0.048	0.042	0.043	0.041	0.043	0.042	0.044
877	0.041	0.044	0.046	0.048	0.048	0.042	0.043	0.043	0.042	0.042	0.043
878	0.042	0.045	0.046	0.048	0.048	0.043	0.043	0.042	0.042	0.043	0.043
879	0.041	0.044	0.045	0.047	0.047	0.042	0.042	0.042	0.042	0.042	0.043
880	0.041	0.044	0.046	0.048	0.048	0.043	0.043	0.042	0.041	0.042	0.043
881	0.041	0.045	0.046	0.047	0.047	0.042	0.042	0.042	0.042	0.042	0.043
882	0.041	0.045	0.046	0.048	0.047	0.042	0.043	0.042	0.042	0.042	0.043
883	0.041	0.045	0.046	0.048	0.048	0.043	0.043	0.042	0.042	0.042	0.043
884	0.041	0.045	0.046	0.047	0.048	0.042	0.043	0.042	0.042	0.042	0.043
885	0.042	0.045	0.046	0.048	0.048	0.043	0.043	0.042	0.042	0.043	0.043
886	0.041	0.045	0.046	0.047	0.047	0.043	0.042	0.042	0.042	0.042	0.043
887	0.041	0.044	0.046	0.047	0.048	0.042	0.042	0.042	0.042	0.042	0.043
888	0.041	0.045	0.045	0.047	0.047	0.042	0.042	0.042	0.042	0.042	0.043
889	0.041	0.045	0.046	0.047	0.047	0.043	0.043	0.043	0.042	0.043	0.043
890	0.042	0.046	0.047	0.048	0.047	0.044	0.042	0.043	0.043	0.043	0.044
891	0.041	0.045	0.045	0.047	0.048	0.042	0.043	0.042	0.042	0.043	0.043
892	0.041	0.044	0.046	0.047	0.047	0.043	0.042	0.042	0.042	0.042	0.043
893	0.041	0.045	0.046	0.048	0.047	0.043	0.043	0.042	0.042	0.043	0.043
894	0.041	0.044	0.045	0.047	0.047	0.043	0.043	0.042	0.042	0.042	0.043
895	0.042	0.044	0.046	0.048	0.047	0.043	0.043	0.042	0.043	0.042	0.043
896	0.041	0.044	0.045	0.047	0.047	0.042	0.042	0.042	0.042	0.042	0.043
897	0.042	0.044	0.045	0.047	0.047	0.042	0.043	0.042	0.042	0.042	0.044
898	0.04	0.044	0.046	0.047	0.047	0.042	0.042	0.042	0.041	0.042	0.043
899	0.04	0.044	0.044	0.047	0.047	0.042	0.042	0.041	0.042	0.042	0.043
900	0.041	0.044	0.045	0.047	0.047	0.042	0.042	0.042	0.043	0.042	0.043
901	0.04	0.044	0.045	0.047	0.046	0.042	0.042	0.043	0.042	0.043	0.043
902	0.041	0.044	0.045	0.047	0.047	0.041	0.042	0.041	0.042	0.042	0.043
903	0.041	0.045	0.045	0.047	0.047	0.042	0.043	0.042	0.042	0.043	0.043
904	0.04	0.044	0.045	0.047	0.047	0.042	0.043	0.042	0.042	0.042	0.043
905	0.041	0.044	0.046	0.046	0.047	0.042	0.043	0.042	0.042	0.042	0.043
906	0.041	0.044	0.045	0.047	0.047	0.043	0.042	0.042	0.042	0.042	0.043
907	0.041	0.045	0.045	0.046	0.046	0.042	0.043	0.042	0.042	0.042	0.043
908	0.04	0.044	0.045	0.047	0.046	0.043	0.042	0.042	0.042	0.043	0.043
909	0.041	0.044	0.046	0.048	0.047	0.043	0.042	0.042	0.042	0.043	0.044
910	0.042	0.043	0.045	0.047	0.046	0.041	0.042	0.043	0.043	0.042	0.044
911	0.041	0.044	0.046	0.046	0.047	0.042	0.043	0.042	0.042	0.043	0.043
912	0.041	0.045	0.045	0.047	0.047	0.042	0.043	0.043	0.043	0.043	0.044
913	0.042	0.044	0.045	0.047	0.046	0.042	0.043	0.042	0.042	0.042	0.043
914	0.041	0.044	0.045	0.047	0.046	0.042	0.043	0.042	0.041	0.042	0.043
915	0.041	0.044	0.045	0.047	0.046	0.042	0.042	0.042	0.042	0.043	0.043
916	0.041	0.044	0.045	0.047	0.046	0.043	0.042	0.042	0.042	0.042	0.043
917	0.041	0.044	0.045	0.047	0.046	0.043	0.043	0.042	0.042	0.042	0.043
918	0.041	0.044	0.045	0.046	0.046	0.042	0.042	0.042	0.042	0.042	0.043
919	0.042	0.045	0.046	0.048	0.047	0.042	0.043	0.043	0.042	0.042	0.044
920	0.041	0.044	0.045	0.047	0.047	0.042	0.042	0.042	0.042	0.042	0.044
921	0.042	0.044	0.045	0.046	0.047	0.043	0.043	0.043	0.042	0.043	0.044
922	0.041	0.045	0.045	0.048	0.048	0.043	0.042	0.043	0.043	0.042	0.044
923	0.041	0.045	0.045	0.047	0.048	0.043	0.043	0.043	0.044	0.044	0.043
924	0.042	0.045	0.046	0.047	0.047	0.044	0.044	0.044	0.043	0.043	0.044
925	0.042	0.045	0.045	0.048	0.047	0.044	0.044	0.043	0.043	0.044	0.045
926	0.04	0.045	0.045	0.047	0.046	0.042	0.042	0.043	0.041	0.042	0.042
927	0.042	0.046	0.046	0.045	0.045	0.042	0.044	0.043	0.043	0.042	0.044
928	0.041	0.043	0.045	0.046	0.047	0.041	0.043	0.043	0.043	0.042	0.043
929	0.041	0.045	0.046	0.046	0.047	0.043	0.042	0.042	0.043	0.042	0.044
930	0.043	0.044	0.046	0.046	0.048	0.043	0.043	0.043	0.042	0.043	0.043
931	0.04	0.043	0.045	0.045	0.046	0.041	0.043	0.043	0.043	0.041	0.044
932	0.042	0.043	0.046	0.046	0.046	0.043	0.042	0.041	0.042	0.043	0.044
933	0.041	0.043	0.043	0.046	0.046	0.041	0.042	0.042	0.041	0.042	0.043
934	0.041	0.043	0.043	0.045	0.046	0.041	0.042	0.042	0.041	0.042	0.044
935	0.042	0.044	0.046	0.047	0.048	0.043	0.043	0.043	0.042	0.043	0.045
936	0.041	0.044	0.045	0.045	0.046	0.042	0.043	0.042	0.042	0.043	0.043
937	0.041	0.043	0.045	0.047	0.046	0.042	0.043	0.042	0.043	0.042	0.043
938	0.04	0.044	0.045	0.046	0.046	0.042	0.043	0.043	0.042	0.043	0.043
939	0.042	0.045	0.045	0.046	0.047	0.042	0.043	0.042	0.042	0.043	0.044
940	0.04	0.044	0.045	0.046	0.046	0.044	0.042	0.042	0.042	0.042	0.043
941	0.04	0.044	0.044	0.046	0.046	0.041	0.042	0.042	0.043	0.043	0.043
942	0.042	0.044	0.044	0.047	0.047	0.042	0.043	0.042	0.042	0.042	0.045
943	0.041	0.045	0.044	0.047	0.047	0.043	0.042	0.043	0.042	0.043	0.043
944	0.04	0.044	0.045	0.046	0.046	0.042	0.042	0.042	0.042	0.041	0.043
945	0.041	0.044	0.045	0.046	0.046	0.042	0.043	0.042	0.042	0.043	0.044
946	0.041	0.044	0.044	0.045	0.046	0.043	0.041	0.042	0.041	0.041	0.043
947	0.041	0.044	0.045	0.045	0.046	0.041	0.042	0.042	0.042	0.042	0.043
948	0.04	0.043	0.044	0.045	0.045	0.041	0.042	0.042	0.042	0.041	0.043
949	0.041	0.044	0.044	0.046	0.046	0.041	0.043	0.042	0.042	0.043	0.045
950	0.042	0.045	0.044	0.046	0.046	0.043	0.042	0.043	0.042	0.042	0.044
951	0.041	0.043	0.045	0.047	0.046	0.042	0.043	0.043	0.043	0.043	0.044
952	0.041	0.044	0.045	0.045	0.047	0.043	0.042	0.042	0.042	0.042	0.044
953	0.042	0.045	0.045	0.047	0.047	0.043	0.043	0.043	0.042	0.043	0.045
954	0.041	0.043	0.045	0.045	0.045	0.043	0.042	0.041	0.041	0.043	0.044
955	0.04	0.044	0.045	0.047	0.046	0.041	0.042	0.043	0.042	0.043	0.045
956	0.041	0.043	0.044	0.046	0.047	0.043	0.042	0.043	0.042	0.042	0.044
957	0.043	0.047	0.047	0.048	0.047	0.044	0.044	0.043	0.044	0.044	0.046
958	0.042	0.046	0.044	0.048	0.048	0.044	0.044	0.043	0.044	0.045	0.045
959	0.042	0.046	0.046	0.047	0.046	0.044	0.044	0.043	0.043	0.043	0.044
960	0.04	0.042	0.044	0.046	0.047	0.041	0.042	0.043	0.043	0.043	0.044
961	0.043	0.044	0.044	0.047	0.045	0.042	0.044	0.043	0.043	0.041	0.044
962	0.04	0.045	0.045	0.048	0.047	0.043	0.043	0.041	0.044	0.043	0.046
963	0.04	0.044	0.045	0.046	0.046	0.043	0.044	0.043	0.042	0.043	0.046
964	0.042	0.044	0.046	0.046	0.049	0.044	0.044	0.045	0.045	0.044	0.046
965	0.043	0.046	0.045	0.047	0.047	0.043	0.044	0.043	0.044	0.044	0.044
966	0.043	0.044	0.044	0.046	0.047	0.043	0.043	0.043	0.041	0.044	0.044
967	0.042	0.044	0.045	0.047	0.046	0.043	0.043	0.043	0.043	0.043	0.047
968	0.042	0.045	0.045	0.047	0.048	0.043	0.043	0.043	0.043	0.044	0.045
969	0.042	0.044	0.046	0.045	0.046	0.043	0.044	0.042	0.042	0.043	0.045
970	0.04	0.043	0.045	0.046	0.045	0.042	0.043	0.043	0.042	0.042	0.046
971	0.041	0.045	0.044	0.045	0.047	0.043	0.042	0.043	0.042	0.043	0.044
972	0.041	0.043	0.044	0.047	0.045	0.043	0.042	0.041	0.041	0.042	0.045
973	0.041	0.044	0.044	0.047	0.047	0.043	0.043	0.042	0.043	0.042	0.045
974	0.041	0.045	0.044	0.046	0.046	0.042	0.043	0.043	0.044	0.042	0.044
975	0.042	0.045	0.045	0.045	0.046	0.042	0.041	0.042	0.042	0.043	0.044
976	0.04	0.043	0.044	0.046	0.046	0.042	0.042	0.042	0.042	0.042	0.044
977	0.041	0.044	0.044	0.045	0.046	0.041	0.044	0.042	0.042	0.043	0.044
978	0.041	0.045	0.044	0.046	0.046	0.042	0.042	0.041	0.041	0.042	0.044
979	0.042	0.044	0.044	0.046	0.046	0.042	0.043	0.042	0.043	0.043	0.044
980	0.041	0.043	0.044	0.046	0.046	0.042	0.042	0.041	0.042	0.042	0.044
981	0.041	0.045	0.045	0.045	0.046	0.042	0.042	0.042	0.043	0.042	0.044
982	0.041	0.045	0.044	0.045	0.046	0.042	0.043	0.042	0.042	0.043	0.044
983	0.043	0.045	0.045	0.047	0.046	0.044	0.043	0.043	0.043	0.044	0.046
984	0.041	0.044	0.045	0.046	0.045	0.042	0.043	0.042	0.043	0.043	0.044
985	0.043	0.044	0.044	0.046	0.048	0.042	0.042	0.043	0.043	0.043	0.043
986	0.041	0.044	0.045	0.045	0.046	0.042	0.043	0.042	0.041	0.043	0.046
987	0.042	0.043	0.046	0.046	0.048	0.043	0.042	0.043	0.042	0.045	0.046
988	0.043	0.042	0.044	0.046	0.046	0.043	0.043	0.043	0.044	0.043	0.044
989	0.041	0.044	0.045	0.046	0.048	0.043	0.043	0.042	0.044	0.043	0.045
990	0.042	0.045	0.045	0.047	0.047	0.043	0.043	0.043	0.044	0.043	0.045
991	0.042	0.043	0.044	0.046	0.046	0.042	0.043	0.042	0.043	0.043	0.044
992	0.041	0.045	0.045	0.045	0.047	0.042	0.043	0.042	0.043	0.044	0.045
993	0.041	0.043	0.043	0.045	0.046	0.042	0.042	0.042	0.042	0.043	0.044
994	0.042	0.045	0.045	0.046	0.046	0.042	0.043	0.043	0.042	0.042	0.044
995	0.042	0.044	0.045	0.046	0.046	0.042	0.043	0.043	0.042	0.043	0.044
996	0.041	0.044	0.043	0.046	0.046	0.041	0.043	0.041	0.042	0.043	0.044
997	0.039	0.043	0.045	0.045	0.045	0.043	0.042	0.043	0.041	0.043	0.044
998	0.04	0.044	0.045	0.048	0.045	0.041	0.042	0.043	0.043	0.043	0.046
